Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,time_signature,Class
42.2,0.349,0.0929,6.0,-17.38081787688152,1,0.05222,0.944,0.22251604,0.0864,0.293,176.177,237.9550002,3,Other
42.2,0.484,0.754,6.0,-6.946955106678397,0,0.03778,0.00011,0.06891399200000001,0.123,0.399,124.971,265.467,4,10
49.0,0.359,0.983,2.0,-3.69,0,0.0864,9.09e-5,3.54e-5,0.335,0.486,193.042,239.56,4,10
39.4,0.681,0.929,8.0,-5.063158606218398,1,0.04954,0.214,0.153990366,0.0375,0.793,109.982,229.933,4,9
46.0,0.274,0.915,1.0,-5.259,0,0.167,0.0139,7.37e-5,0.161,0.419,169.161,203.707,4,10
43.6,0.439,0.682,4.0,-7.579244310620802,1,0.07372,0.113,0.03943526,0.2105,0.345,142.113,260.373,4,9
17.0,0.636,0.616,7.0,-9.267,1,0.0589,0.0521,5.14e-5,0.192,0.48,82.99,207.03,4,10
73.0,0.577,0.604,5.0,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,263.44,4,10
43.4,0.811,0.46,2.0,-9.733848481599999,1,0.056220000000000006,0.0694,0.029473100000000002,0.13,0.4,141.937,216.373,4,5
32.6,0.571,0.158,2.0,-15.408112503107201,1,0.05166,0.964,0.0962078,0.108,0.308,114.315,184.09399998,4,Other
49.0,0.658,0.12,9.0,-16.518977996799997,0,0.04718,0.983,0.441412124,0.14028000000000002,0.278,104.208,122.17537032666682,3,9
53.0,0.282,0.648,9.0,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,331.427,4,1
45.6,0.516,0.7,2.0,-7.4236737999999995,1,0.06894,0.0182,0.13132078200000002,0.689,0.343,147.914,203.187,4,10
27.0,0.631,0.547,4.0,-8.488,0,0.119,0.35,2.7e-5,0.113,0.719,164.988,204.03,4,9
48.0,0.471,0.811,4.0,-3.956,1,0.0389,0.000125,4.08e-5,0.117,0.37,141.967,182.30700000000002,4,6
34.6,0.692,0.102,2.0,-17.0847356230048,1,0.03992,0.818,0.10679452,0.1742,0.475,114.136,84.82606859666681,4,2
38.0,0.415,0.774,1.0,-6.763340748534402,1,0.045899999999999996,0.00403,0.1417844,0.205,0.466,87.415,320.522,4,10
41.8,0.483,0.603,4.0,-8.269858471031199,1,0.06476,0.348,0.04589913999999999,0.0911,0.0907,179.392,173.107,3,10
43.8,0.799,0.73,7.0,-7.161506285199994,1,0.042,0.29,0.025243599999999998,0.13518,0.898,120.336,229.232,4,2
34.0,0.315,0.565,11.0,-8.667,1,0.0369,0.65,0.671,0.107,0.0617,99.49,208.8,4,Other
44.0,0.407,0.967,7.0,-4.5341974125928,1,0.10606,0.000316,0.0026704400000000005,0.27652,0.227,180.027,220.17020000000002,4,8
37.0,0.412,0.51,6.0,-8.276,0,0.0298,0.348,0.57,0.0787,0.23,147.904,281.093,4,6
8.0,0.579,0.304,2.0,-14.271,0,0.0301,0.751,0.0612,0.129,0.479,129.867,260.79299999999995,4,Other
68.0,0.553,0.717,7.0,-5.857,1,0.0318,6.48e-5,0.128,0.0385,0.318,127.947,233.267,4,9
37.2,0.845,0.681,6.0,-7.587871244029597,0,0.07896,0.265,0.014108399999999998,0.0519,0.654,86.001,183.69400000000002,4,10
13.0,0.293,0.877,7.0,-4.172,1,0.0486,0.0849,0.392,0.0787,0.87,171.47,317.784,4,6
30.6,0.674,0.335,7.0,-11.5160991841,1,0.0612,0.885,0.14184757399999998,0.101,0.662,168.741,138.19399998,3,Other
30.2,0.706,0.679,7.0,-7.6051230990184,0,0.033120000000000004,0.543,0.20805343999999998,0.371,0.5,113.038,195.699,4,5
61.2,0.908,0.663,1.0,-7.743171683543198,1,0.05868000000000001,0.0163,0.010609800000000003,0.287,0.399,119.983,178.973,4,5
40.8,0.556,0.969,2.0,-4.5047625852904005,1,0.05072,0.000119,0.000235038,0.378,0.325,103.994,441.035,4,8
17.0,0.694,0.907,9.0,-3.854,1,0.0458,0.0765,6.2e-5,0.13,0.573,114.98,290.6,4,5
56.0,0.247,0.913,7.0,-2.437,1,0.0388,0.0418,0.00839,0.257,0.34,91.157,382.267,4,6
43.0,0.489,0.994,1.0,-2.236,0,0.113,2.05e-5,0.00683,0.333,0.218,90.015,243.0,4,8
60.0,0.276,0.449,4.0,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,230.987,4,6
77.0,0.849,0.48,9.0,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,158.463,4,9
18.0,0.484,0.956,5.0,-6.388,0,0.0357,2.59e-5,0.705,0.257,0.643,145.004,219.541,4,10
40.0,0.59,0.776,6.0,-5.272,0,0.0705,0.00705,1.69e-5,0.414,0.81,159.946,196.61299997999998,4,9
37.0,0.737,0.649,8.0,-7.709,0,0.142,0.816,0.147,0.201,0.579,139.961,282.067,4,5
50.2,0.543,0.606,6.0,-8.2428891841696,0,0.10632,0.312,0.021508199999999998,0.374,0.833,86.537,340.68,4,10
34.0,0.528,0.563,2.0,-6.975,1,0.041,0.706,0.0155,0.149,0.652,168.403,254.467,3,2
67.0,0.365,0.466,2.0,-7.514,1,0.0418,0.161,6.68e-6,0.106,0.487,95.163,251.267,4,10
23.6,0.708,0.186,9.0,-14.658406610473598,0,0.0363,0.868,0.272399668,0.0779,0.322,72.541,156.106,4,9
55.0,0.765,0.563,4.0,-9.765,1,0.0397,0.422,0.122,0.142,0.703,93.073,149.423,4,6
46.0,0.529,0.861,11.0,-10.581,1,0.0784,0.292,0.225,0.314,0.387,96.52,142.507,4,6
60.0,0.191,0.948,9.0,-3.496,0,0.217,2.78e-5,0.0864,0.0945,0.215,150.753,175.667,4,10
56.0,0.339,0.34,11.0,-14.377,1,0.0385,0.657,0.459,0.375,0.117,142.362,419.133,4,10
43.2,0.534,0.979,9.0,-4.355053415658396,0,0.10122,0.00292,0.00013804,0.256,0.236,119.993,244.0,4,10
39.2,0.416,0.623,5.0,-8.0916495698152,1,0.045,0.121,0.00225,0.27,0.194,130.175,311.625,4,6
53.8,0.49,0.715,7.0,-7.293217384899998,1,0.03672,0.386,0.019481991999999997,0.311,0.866,130.726,145.747,4,10
30.0,0.361,0.954,2.0,-4.097,1,0.0575,2.0e-5,0.223,0.309,0.176,172.944,232.853,4,10
35.4,0.55,0.765,7.0,-6.846592168899997,1,0.056600000000000004,4.76e-6,0.078092458,0.132,0.419,139.46,252.53300000000002,4,10
39.0,0.57,0.916,8.0,-6.899,1,0.043,0.00439,0.138,0.135,0.359,100.041,183.008,4,8
46.2,0.375,0.0412,2.0,-19.1970862093044,1,0.058699999999999995,0.995,0.469,0.14326,0.127,100.74,98.60172617666659,4,5
20.0,0.45,0.977,1.0,-4.172,1,0.122,4.26e-6,0.532,0.414,0.256,130.009,266.222,3,8
31.2,0.533,0.589,2.0,-8.397018290346397,1,0.05244,0.0405,0.06713667999999999,0.42699999999999994,0.351,140.049,232.40355155666657,4,10
39.4,0.695,0.864,9.0,-5.851239723366399,1,0.06948000000000001,0.0935,0.24523260000000002,0.222,0.962,129.613,224.707,4,2
44.6,0.781,0.594,4.0,-8.3513448159904,0,0.04858,0.0136,0.07641732,0.12891999999999998,0.0628,129.895,241.1984,4,5
31.0,0.479,0.325,4.0,-14.01,0,0.0333,0.161,0.752,0.104,0.222,132.046,211.216,4,1
48.0,0.551,0.58,2.0,-8.4800254672,1,0.05404,0.493,0.089664904,0.2273,0.473,63.321,259.5334,4,2
30.0,0.621,0.118,2.0,-14.222,1,0.0393,0.993,0.000878,0.12,0.474,93.082,190.041,4,2
69.0,0.443,0.727,4.0,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253.333,4,10
39.6,0.445,0.159,2.0,-15.3803567861224,1,0.03598,0.924,0.16281386,0.11838,0.155,68.868,231.7258504433334,4,Other
54.0,0.546,0.351,11.0,-8.279,1,0.0271,0.701,3.14e-6,0.0997,0.283,105.79,211.867,3,1
38.2,0.753,0.591,9.0,-8.3787126188776,0,0.045,0.0741,1.87e-5,0.108,0.563,101.941,164.53300002,4,9
42.4,0.68,0.826,2.0,-6.256869768745602,1,0.08768000000000001,0.0212,0.12225280000000001,0.3374,0.644,118.051,164.9564,4,9
42.0,0.812,0.645,7.0,-7.899072727299998,1,0.11402000000000001,0.499,0.09246843800000001,0.16,0.724,139.974,239.65220000000002,4,10
31.4,0.814,0.569,9.0,-8.5829976233704,0,0.045340000000000005,0.554,0.0037658679999999995,0.132,0.514,120.005,250.0,4,9
69.0,0.552,0.947,2.0,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,282.747,4,10
12.0,0.916,0.537,9.0,-9.303,0,0.0358,0.241,0.000685,0.0549,0.908,106.951,252.907,4,2
31.8,0.643,0.648,8.0,-7.873012146995196,1,0.07522,0.0139,0.098468186,0.162,0.552,139.997,174.921,4,9
48.0,0.211,0.109,2.0,-16.8616071110824,1,0.035160000000000004,0.882,0.30265138199999997,0.1464,0.144,106.225,88.54327543666679,4,Other
45.6,0.659,0.281,7.0,-12.505153962109599,1,0.05194000000000001,0.189,0.0034394,0.112,0.518,108.287,201.387,4,Other
44.0,0.571,0.767,2.0,-6.828184565552801,1,0.03266,0.336,0.0030364,0.0809,0.605,93.421,161.68399979999998,4,9
47.2,0.761,0.6,7.0,-8.296921600000001,1,0.031700000000000006,0.269,0.002112148,0.108,0.557,96.015,199.036,4,6
47.0,0.475,0.807,3.0,-3.959,0,0.0332,0.0136,6.74e-5,0.109,0.731,145.179,200.0,4,10
47.4,0.682,0.471,2.0,-9.6041548455016,1,0.0678,0.765,0.000297898,0.20171999999999998,0.421,79.907,88.5489950066666,4,9
63.0,0.683,0.486,4.0,-9.726,0,0.11,0.822,0.0227,0.276,0.279,126.985,213.071,4,6
45.0,0.561,0.823,2.0,-4.851,1,0.097,0.0029,0.00017,0.492,0.525,93.504,200.76,4,1
31.6,0.625,0.778,1.0,-6.725982135491202,1,0.06656,0.00921,0.10585608000000002,0.103,0.961,160.039,163.492,4,1
55.2,0.522,0.531,10.0,-8.954147233309598,0,0.043680000000000004,0.093,0.265181944,0.43,0.149,94.225,153.244,4,9
80.0,0.601,0.532,10.0,-9.119,1,0.0286,0.432,6.25e-6,0.0925,0.341,136.571,281.613,4,10
40.0,0.529,0.0582,8.0,-18.574073644251502,1,0.0617,0.883,0.125,0.116,0.357,93.486,271.89300000000003,4,Other
46.6,0.731,0.647,5.0,-7.8816948195687955,0,0.03876,0.00487,0.053009600000000004,0.34,0.879,108.017,180.707,4,2
48.0,0.293,0.778,2.0,-6.725982135491202,1,0.0414,0.0147,0.008038840000000002,0.19216,0.24,147.882,184.6237374666666,4,10
1.0,0.276,0.659,6.0,-6.642,0,0.0352,0.00219,4.4e-5,0.146,0.309,81.611,374.16499997999995,4,Other
42.0,0.471,0.925,7.0,-4.633,1,0.0598,0.000254,2.65e-5,0.356,0.0768,100.012,303.0,4,8
34.0,0.619,0.631,11.0,-6.018,1,0.104,0.131,1.18e-6,0.246,0.772,106.309,175.305,4,9
42.2,0.806,0.197,7.0,-14.379070232528798,1,0.03572,0.252,0.103604846,0.1339,0.337,124.005,245.4219633333334,4,6
38.4,0.607,0.938,2.0,-4.942888560323194,1,0.05316,0.00228,0.17248876600000002,0.15762,0.65,110.014,255.0068,4,8
40.0,0.83,0.819,1.0,-4.78,0,0.0686,0.00741,5.45e-6,0.134,0.846,113.002,228.11700000000002,4,5
58.8,0.647,0.512,11.0,-9.1504490311168,1,0.07148,0.856,0.13828846,0.134,0.0716,111.957,248.2999998,4,Other
50.0,0.306,0.54,5.0,-7.196,1,0.0414,0.625,0.00454,0.152,0.147,75.382,227.707,4,1
28.0,0.572,0.949,9.0,-3.498,1,0.0362,0.14,7.44e-5,0.0705,0.607,138.013,224.84,4,1
48.0,0.557,0.577,8.0,-12.175,1,0.027,0.0796,2.31e-5,0.0604,0.445,91.877,379.0,4,10
23.0,0.293,0.567,9.0,-7.705,0,0.0394,0.872,0.00212,0.44,0.669,146.359,262.90699997999997,4,Other
32.0,0.41,0.823,9.0,-6.237,1,0.0655,0.0554,0.000215,0.154,0.284,90.471,153.717,4,1
45.0,0.689,0.657,2.0,-10.419,0,0.0449,0.00843,0.459,0.15,0.802,116.872,216.6,4,6
33.2,0.368,0.274,1.0,-12.644935990134398,1,0.0413,0.956,0.0112,0.0658,0.0459,84.549,270.0,4,Other
23.0,0.616,0.754,5.0,-3.887,0,0.0404,0.324,0.00049,0.0897,0.484,113.959,163.875,4,10
23.0,0.505,0.659,3.0,-12.146,1,0.0256,0.0321,0.00986,0.116,0.461,101.53,262.6,1,10
54.0,0.55,0.631,2.0,-8.021277769789599,1,0.04768,0.000898,0.0006216000000000001,0.35488,0.908,114.553,192.3034,4,1
80.0,0.697,0.832,9.0,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,215.09300000000002,4,10
39.4,0.576,0.829,11.0,-6.226074295338396,0,0.08498,0.00265,0.031179840000000004,0.19268000000000002,0.652,167.99,248.84820000000002,4,10
58.8,0.741,0.851,9.0,-5.9939789711656015,0,0.04554,0.207,0.05916250199999999,0.296,0.84,141.987,195.0,4,5
45.0,0.484,0.913,1.0,-5.942,1,0.045,0.13,0.78,0.0992,0.465,99.052,248.333,4,8
41.4,0.578,0.694,5.0,-7.475613076470398,1,0.044840000000000005,0.0112,0.15892502000000003,0.102,0.268,129.921,220.85,4,9
32.4,0.869,0.761,8.0,-6.883255870333601,1,0.06308,0.0016,0.18020388,0.0736,0.281,139.973,239.64000000000001,4,5
33.0,0.423,0.958,7.0,-5.251,0,0.188,2.46e-5,0.127,0.388,0.174,119.967,230.5,4,8
30.0,0.605,0.722,11.0,-5.852,1,0.0517,0.47,0.000461,0.104,0.961,124.711,175.053,4,1
25.6,0.179,0.059,2.0,-18.5453893920424,0,0.06528,0.985,0.28210714000000003,0.101,0.0845,74.702,139.21600001999997,4,Other
66.0,0.546,0.696,4.0,-6.537,1,0.0335,0.0887,1.84e-5,0.195,0.596,89.882,246.58700000000002,4,10
54.0,0.545,0.717,3.0,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,239.621,4,10
31.0,0.661,0.762,4.0,-9.581,1,0.038,0.792,3.38e-5,0.121,0.911,89.292,144.48,4,10
34.0,0.594,0.666,3.0,-7.717269072937596,0,0.07652,0.565,0.038449732,0.0891,0.507,81.75,160.244,4,5
21.0,0.533,0.565,2.0,-8.620890592899997,1,0.07092000000000001,0.399,0.052893706000000006,0.1836,0.34,82.973,203.14815071,4,9
34.0,0.778,0.703,1.0,-5.978,0,0.0391,0.0193,4.21e-5,0.069,0.493,126.015,239.516,3,6
49.0,0.778,0.552,7.0,-5.987,1,0.0367,0.00661,0.000607,0.0815,0.499,115.032,164.203,4,1
29.8,0.765,0.476,11.0,-9.5463861398656,0,0.06396,0.213,0.050443,0.09169999999999999,0.598,107.004,193.7174,4,6
54.0,0.484,0.991,8.0,-4.028,0,0.0676,0.000289,0.657,0.359,0.559,167.035,225.245,4,8
40.8,0.248,0.687,2.0,-7.536093868976801,1,0.077,0.00224,0.3640502,0.0639,0.17,164.622,270.853,4,6
40.0,0.564,0.804,2.0,-6.4770569901184025,1,0.04958,0.0311,0.10093665399999999,0.0463,0.397,123.716,291.6,4,10
44.0,0.46,0.878,4.0,-5.692433772611196,1,0.05406,0.326,0.09618919999999999,0.0967,0.34,109.903,317.093,4,6
56.2,0.757,0.721,4.0,-7.240710512701597,0,0.06454,0.00196,0.01052808,0.647,0.364,124.036,165.366,4,9
27.6,0.747,0.822,1.0,-6.297630952028802,1,0.035699999999999996,0.192,0.05161264000000001,0.288,0.862,115.937,207.927,4,6
38.4,0.541,0.882,3.0,-5.646038583260804,0,0.03984,0.158,0.012462253999999999,0.079,0.423,142.867,218.373,4,1
28.0,0.485,0.975,6.0,-4.956,1,0.0692,3.07e-5,0.00077,0.0443,0.265,139.91,305.052,4,8
59.0,0.643,0.773,1.0,-7.998,1,0.0414,0.188,0.000412,0.0986,0.653,124.538,249.333,4,9
25.0,0.324,0.948,9.0,-4.609,1,0.0522,8.85e-6,0.561,0.165,0.342,90.542,160.58700000000002,4,1
40.0,0.472,0.862,9.0,-4.835,1,0.0324,2.49e-5,6.08e-6,0.076,0.0956,94.984,247.067,4,10
35.4,0.55,0.765,7.0,-6.846592168899997,1,0.056600000000000004,4.76e-6,0.078092458,0.132,0.419,139.46,252.53300000000002,4,6
45.4,0.542,0.812,6.0,-6.3980933488767935,1,0.06716,0.0798,0.011789689999999999,0.693,0.577,72.936,286.47,4,5
31.8,0.709,0.554,2.0,-8.7264319329184,1,0.05770000000000001,0.375,0.005006258,0.2504,0.631,138.117,180.4953158066666,4,6
35.0,0.46,0.223,2.0,-8.974,0,0.138,0.995,0.0957,0.253,0.306,78.306,188.20000000000002,4,9
44.6,0.252,0.8,2.0,-6.516095199999999,1,0.06584,0.12,0.146387,0.19908,0.29,139.361,262.21740000000005,4,1
29.2,0.701,0.204,4.0,-14.205634364838401,0,0.038700000000000005,0.964,0.004879346,0.0985,0.27,104.983,258.88000002,3,Other
37.0,0.667,0.51,1.0,-10.133,1,0.0436,0.176,0.00283,0.0857,0.16,141.077,251.555,4,1
41.8,0.633,0.755,4.0,-6.937889805700001,1,0.07333999999999999,0.158,0.15377945799999998,0.273,0.729,138.96,230.93299998,4,9
40.2,0.437,0.469,2.0,-9.627466342890397,0,0.030160000000000003,0.73,0.004244599999999999,0.104,0.369,139.824,177.493,3,9
42.8,0.327,0.852,6.0,-5.9831530834047975,1,0.05284,0.00295,0.10432094399999998,0.12,0.222,180.075,265.107,4,10
73.0,0.597,0.271,5.0,-12.705701263741599,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,203.613,4,10
62.0,0.705,0.606,7.0,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,234.64000002,4,Other
46.0,0.52,0.815,11.0,-4.758,0,0.0488,0.00172,1.92e-6,0.089,0.466,91.972,199.387,4,10
38.0,0.832,0.749,2.0,-6.992117235114396,1,0.06778,0.0998,3.74e-6,0.0837,0.65,94.899,333.907,4,5
38.6,0.241,0.916,8.0,-5.231739218137591,1,0.08027999999999999,0.000868,0.037468,0.031,0.67,186.797,177.924,4,10
42.0,0.666,0.667,2.0,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,510.93299999999994,4,10
51.0,0.552,0.653,6.0,-7.829655881591198,0,0.08020000000000001,0.48,0.063001266,0.11,0.473,140.046,302.466,4,9
36.2,0.442,0.689,4.0,-7.518823663626399,1,0.061660000000000006,0.00458,0.047266920000000004,0.11,0.208,89.001,247.96800000000002,3,6
32.0,0.742,0.657,9.0,-10.579,0,0.105,0.0687,0.000613,0.274,0.656,107.479,197.477,4,6
37.0,0.737,0.668,5.0,-6.261,0,0.0323,0.00405,6.04e-5,0.385,0.961,131.009,176.24,4,6
45.0,0.529,0.746,8.0,-8.288,1,0.0649,0.0271,7.94e-6,0.158,0.184,83.978,186.334,4,10
72.0,0.425,0.852,11.0,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,321.04,4,10
35.0,0.565,0.526,2.0,-9.0050405777056,1,0.0345,0.0339,0.19893032800000002,0.1776,0.637,167.936,239.09820000000002,4,2
29.0,0.766,0.488,8.0,-6.402,0,0.0595,0.257,0.0132,0.155,0.582,142.035,241.92000000000002,4,6
50.0,0.59,0.821,2.0,-4.933,1,0.0444,0.346,8.38e-6,0.454,0.784,116.942,187.99999997999998,4,Other
42.0,0.715,0.755,1.0,-6.937889805700001,0,0.04442,0.501,0.1403146,0.0663,0.615,132.003,223.76,4,9
39.0,0.487,0.948,4.0,-7.754,1,0.043,0.000662,0.102,0.0506,0.242,105.395,321.707,4,8
71.0,0.394,0.622,4.0,-8.258,0,0.0336,0.213,4.45e-5,0.0892,0.342,126.844,221.427,4,10
40.2,0.516,0.655,9.0,-7.812337353699999,0,0.04686,0.664,0.07873048,0.20779999999999998,0.19,120.028,269.9142,3,8
54.0,0.587,0.299,2.0,-6.649,1,0.0327,0.853,2.11e-6,0.149,0.184,96.657,190.067,3,9
29.0,0.683,0.285,3.0,-12.101,1,0.0366,0.994,0.603,0.122,0.783,94.913,175.4,4,2
46.0,0.603,0.674,6.0,-8.193,1,0.0591,0.139,3.41e-6,0.116,0.732,93.004,204.25900000000001,4,6
38.6,0.527,0.79,2.0,-6.612470208399998,1,0.09766,0.016,0.268624,0.37,0.236,153.034,177.059,3,10
33.0,0.626,0.861,9.0,-7.384,0,0.0285,0.0114,0.562,0.101,0.501,110.014,146.18200000000002,4,6
41.4,0.256,0.573,2.0,-8.545349214455197,1,0.055479999999999995,0.141,0.03676557,0.12582,0.824,205.057,237.97320000000002,3,2
20.0,0.269,0.154,9.0,-15.5198769133984,1,0.0387,0.93,0.751,0.109,0.104,134.817,411.49300002,4,Other
37.0,0.267,0.94,9.0,-7.052,1,0.0629,0.000126,0.161,0.358,0.21,155.581,258.76,4,6
41.0,0.476,0.798,2.0,-5.405,1,0.0869,0.00677,0.0914,0.583,0.0372,92.781,309.677,4,10
41.0,0.367,0.938,7.0,-4.643,1,0.0464,0.0052,5.18e-6,0.428,0.556,177.916,214.88,4,1
88.0,0.669,0.784,7.0,-5.603,1,0.112,0.194,6.28e-6,0.115,0.517,125.993,150.0529998,4,9
41.8,0.559,0.463,2.0,-9.698115175703197,1,0.044719999999999996,0.201,0.09682400000000001,0.19032000000000002,0.155,99.014,289.5746,4,6
46.0,0.494,0.805,1.0,-6.437,1,0.0293,0.000595,7.12e-5,0.0636,0.571,96.996,232.526,4,10
32.2,0.526,0.667,9.0,-7.708637910032795,1,0.06355999999999999,0.0505,0.066571,0.321,0.43,155.085,165.779,4,10
19.0,0.616,0.547,7.0,-7.63,1,0.0342,0.739,0.0362,0.121,0.345,110.025,389.05000002,4,Other
41.2,0.367,0.707,5.0,-7.3629196052007995,0,0.0314,0.00806,0.08941352,0.358,0.377,83.032,167.76500000000001,4,1
69.0,0.845,0.583,9.0,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,200.584,4,6
41.8,0.359,0.854,11.0,-5.961425709558403,0,0.041359999999999994,0.00194,0.00539244,0.09315999999999999,0.472,99.414,333.22700000000003,4,10
41.4,0.478,0.447,10.0,-9.8919517453288,0,0.09584,0.55,0.146916,0.145,0.321,75.053,216.496,4,9
26.0,0.689,0.208,7.0,-15.944,1,0.0344,0.96,0.635,0.0933,0.194,96.052,220.514,4,6
43.2,0.434,0.599,10.0,-8.305964163594401,0,0.0344,0.00189,0.100114212,0.0929,0.436,109.188,436.63,5,1
38.0,0.336,0.796,6.0,-10.845,0,0.0896,0.00361,0.00143,0.0621,0.417,155.28,353.613,4,10
57.0,0.604,0.522,8.0,-6.796,1,0.0924,0.734,0.000172,0.113,0.287,93.169,186.03900000000002,4,5
56.0,0.664,0.601,2.0,-13.379,1,0.0616,0.137,3.09e-5,0.0567,0.934,168.979,154.36000002,4,Other
47.4,0.712,0.625,9.0,-8.074014062499998,0,0.06527999999999999,0.0154,0.048153,0.0509,0.48,177.94,221.865,4,6
47.0,0.799,0.494,7.0,-9.3442053395104,1,0.03876,0.147,0.000929,0.115,0.234,136.019,186.196,4,5
57.4,0.668,0.614,4.0,-8.171400530166402,0,0.033460000000000004,0.127,0.157437326,0.367,0.46,103.57,308.573,4,2
32.0,0.431,0.777,7.0,-7.853,1,0.0494,0.000207,1.25e-5,0.105,0.361,76.027,215.296,4,10
37.6,0.695,0.869,5.0,-5.795148168810398,1,0.051000000000000004,0.71,0.00053574,0.343,0.92,123.991,154.871,4,10
44.0,0.632,0.499,2.0,-9.2895746959144,0,0.06968,0.788,0.0046984,0.199,0.332,105.876,207.02,4,9
29.0,0.418,0.387,5.0,-11.79,0,0.0634,0.216,0.0127,0.142,0.361,202.033,280.36,3,2
57.0,0.705,0.692,9.0,-7.271,1,0.0303,0.00149,0.000193,0.137,0.772,125.933,216.636,4,6
15.0,0.831,0.632,8.0,-8.875,0,0.13,0.139,2.71e-6,0.112,0.647,103.023,281.47700000000003,4,9
40.4,0.663,0.645,8.0,-7.899072727299998,1,0.04704,0.443,0.34860039200000004,0.166,0.394,128.023,231.107,4,5
46.2,0.528,0.664,2.0,-7.734535816806401,1,0.02682,0.226,0.33458243800000004,0.121,0.109,97.893,219.87,4,Other
28.0,0.5,0.528,2.0,-10.051,1,0.0276,0.044,0.000243,0.0911,0.094,78.0,255.38500000000002,4,6
38.0,0.466,0.699,7.0,-6.101,1,0.0319,0.475,0.0065,0.221,0.716,190.384,142.246,4,6
57.0,0.468,0.839,9.0,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,242.02700000000002,4,10
38.0,0.601,0.439,4.0,-10.507,0,0.0253,0.43,0.00107,0.125,0.186,106.973,210.834,4,8
63.0,0.566,0.663,8.0,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298.76,4,6
70.0,0.427,0.666,5.0,-7.902,0,0.0415,0.176,0.229,0.0856,0.232,85.022,215.77100000000002,4,9
34.8,0.325,0.164,9.0,-15.2426833704064,0,0.0514,0.958,0.13822,0.09094000000000001,0.211,49.196,124.52234141666679,3,Other
47.2,0.63,0.616,1.0,-8.1536197758976,0,0.0309,0.463,0.0408,0.173,0.509,118.65,270.7729998,4,10
34.2,0.546,0.627,2.0,-8.0564076887848,1,0.075,0.316,0.004445944000000001,0.21159999999999995,0.764,81.278,192.0069635566666,4,Other
48.0,0.638,0.666,4.0,-6.951,0,0.0392,0.00784,6.65e-5,0.314,0.651,131.962,185.455,4,6
30.0,0.627,0.5,9.0,-9.615,0,0.046,0.0957,0.0385,0.522,0.353,120.025,178.711,4,9
39.6,0.254,0.117,8.0,-16.611461006672798,0,0.04252,0.964,0.1555779,0.111,0.0447,78.533,350.974,4,1
58.2,0.655,0.648,4.0,-7.873012146995196,1,0.04924,0.102,0.03579312,0.0946,0.712,125.603,159.0,4,2
37.2,0.68,0.315,11.0,-11.864652472899998,1,0.0383,0.913,0.00815524,0.712,0.361,117.614,236.787,4,Other
14.0,0.398,0.338,7.0,-10.084,1,0.0304,0.328,0.0319,0.099,0.188,135.75,222.906,4,6
66.0,0.537,0.7,4.0,-6.852,0,0.0366,0.142,1.58e-6,0.383,0.695,117.111,214.02700000000002,4,10
59.0,0.569,0.901,9.0,-5.197,1,0.0544,0.00555,0.26,0.16,0.839,133.194,259.413,4,8
33.2,0.524,0.176,3.0,-14.9196948768256,1,0.04692,0.911,0.12786917999999997,0.366,0.676,115.996,146.0,4,10
40.6,0.716,0.33,2.0,-11.6013658372,1,0.0379,0.193,0.05698398600000001,0.14844,0.572,139.927,197.1896817433334,4,6
35.0,0.441,0.884,2.0,-5.6226649297024025,1,0.07084,0.00408,0.059225400000000004,0.19558,0.468,129.931,208.6206,4,10
80.0,0.654,0.875,1.0,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171.621,4,10
60.0,0.759,0.636,4.0,-6.387,1,0.0473,0.0386,0.000117,0.643,0.921,120.019,179.852,4,6
49.8,0.512,0.885,11.0,-5.610933588099993,1,0.041659999999999996,0.0208,0.11709619999999998,0.101,0.47,85.017,201.707,4,10
33.0,0.557,0.264,9.0,-10.625,1,0.028,0.874,1.16e-5,0.0984,0.433,77.099,206.71000002000002,4,Other
54.0,0.632,0.559,5.0,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,151.427,4,10
44.2,0.513,0.848,4.0,-6.0263071524352,1,0.04822,0.000161,0.0582561,0.336,0.394,143.968,183.362,4,9
46.6,0.759,0.459,8.0,-9.7458211123624,1,0.03716,0.00323,2.8508e-5,0.0906,0.695,109.997,164.442,4,9
