Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,key1.0,key10.0,key11.0,key2.0,key3.0,key4.0,key5.0,key6.0,key7.0,key8.0,key9.0,mode1,time_signature1,time_signature3,time_signature4,time_signature5,Class
65.0,0.436,0.876,15.914262238901149,0.0647,3.33e-5,0.000104,0.205,0.512,157.044,255.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47.4,0.5,0.47,11.200466360101148,0.06162000000000001,0.642,0.22136999999999998,0.19119999999999998,0.346,158.809,219.2852,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
69.2,0.705,0.756,13.88744902601155,0.07468,0.00477,0.04788,0.0892,0.846,129.98,141.875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
41.0,0.825,0.781,16.08426223890115,0.107,0.0833,3.55e-5,0.26,0.812,100.013,176.012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
48.0,0.657,0.535,11.10126223890115,0.047,0.000329,0.000492,0.318,0.738,132.257,188.83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8
51.2,0.58,0.93,15.766320449701148,0.04686,0.0128,0.0014244320000000002,0.102,0.534,97.917,144.267,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8
46.0,0.621,0.602,12.537393342296351,0.041600000000000005,0.000316,0.013751030000000003,0.134,0.609,116.011,230.15200000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
19.0,0.754,0.92,16.33226223890115,0.05,0.183,0.689,0.187,0.966,147.998,266.133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
41.0,0.881,0.636,7.199262238901149,0.156,0.0257,0.000257,0.207,0.616,108.863,259.427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
58.0,0.282,0.932,16.11526223890115,0.0387,0.12,0.0335,0.0692,0.536,190.08,255.893,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10
32.0,0.449,0.958,14.21426223890115,0.123,5.33e-6,0.000116,0.148,0.389,107.458,129.373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
37.0,0.548,0.709,14.25926223890115,0.0273,0.00678,3.82e-6,0.104,0.191,119.998,224.213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
28.8,0.65,0.6,12.519340638901149,0.051759999999999994,0.0278,0.31801336,0.2138,0.795,110.016,180.203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
39.0,0.494,0.969,18.12226223890115,0.222,0.172,0.00158,0.148,0.165,121.214,169.808,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10
42.0,0.761,0.707,14.60826223890115,0.0356,0.68,0.421,0.0969,0.893,113.976,208.421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
39.0,0.553,0.939,16.77626223890115,0.0795,0.000833,0.000181,0.404,0.369,124.984,198.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
30.0,0.417,0.355,9.62922816120115,0.03862,0.847,0.12927448,0.1619,0.0914,86.078,76.2456798666666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
53.0,0.824,0.489,11.416776217834748,0.07524,0.302,0.10673156000000002,0.0887,0.771,86.815,160.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
36.6,0.349,0.336,9.317069652507552,0.054759999999999996,0.723,0.14478788000000004,0.154,0.062,112.966,111.765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6
31.8,0.921,0.768,13.997300913281952,0.06342,0.507,0.00017539999999999998,0.1806,0.775,103.713,167.792,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
33.0,0.601,0.728,10.34726223890115,0.0436,0.378,0.726,0.368,0.862,137.99,305.613,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Other
30.0,0.353,0.495,9.31326223890115,0.0344,0.000119,0.0119,0.13,0.567,81.018,360.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
47.2,0.748,0.551,12.060688310775552,0.047299999999999995,0.235,0.2180448,0.119,0.66,103.953,144.53299998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
23.0,0.15,0.843,12.44726223890115,0.0439,0.000127,0.502,0.665,0.729,180.034,145.93200000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
47.0,0.774,0.64,12.86726223890115,0.0333,0.743,0.0316,0.088,0.947,136.226,187.933,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
28.0,0.373,0.964,12.891262238901149,0.0798,0.000152,0.791,0.109,0.207,83.958,312.363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
43.0,0.42,0.831,11.747262238901149,0.0754,0.00028,0.0711,0.153,0.752,120.867,218.173,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
46.4,0.428,0.98,16.47641552370115,0.05269999999999999,0.0734,6.774400000000001e-5,0.127,0.423,92.035,168.654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
49.0,0.616,0.91,15.508690491301149,0.07302,0.0459,0.0035145600000000008,0.18732,0.693,144.072,182.6335580866666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
90.0,0.797,0.631,16.998262238901148,0.0786,0.0904,3.71e-6,0.0998,0.288,129.915,184.2130002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
20.0,0.418,0.761,12.53126223890115,0.0557,0.295,1.37e-6,0.36,0.467,152.472,298.693,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10
42.4,0.563,0.664,13.081726422094748,0.0727,0.335,0.055655659999999996,0.0849,0.688,166.928,178.1470002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
48.0,0.463,0.847,14.779228377092354,0.04376000000000001,0.0307,0.0338584,0.117,0.625,114.962,187.78300000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
75.0,0.749,0.535,14.03126223890115,0.0336,0.0131,3.65e-5,0.0982,0.601,123.042,196.607,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9
39.2,0.709,0.337,9.333927672644352,0.05586,0.447,0.00986829,0.13998,0.387,68.0,320.333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
33.0,0.283,0.41,6.46626223890115,0.0423,0.00106,0.287,0.109,0.0612,91.127,323.43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10
75.0,0.653,0.964,16.55526223890115,0.0582,0.00316,0.00512,0.144,0.87,126.928,209.267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
57.0,0.45,0.914,14.07526223890115,0.0647,0.0106,8.18e-5,0.101,0.336,124.42,208.293,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10
51.0,0.522,0.881,15.58526223890115,0.0847,0.00303,0.000147,0.0939,0.369,130.084,232.20000000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
44.0,0.266,0.831,14.610827348151547,0.06902,0.000862,0.003790234,0.0555,0.778,175.514,163.693,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10
29.2,0.754,0.795,14.251766943601153,0.05439999999999999,0.0186,0.018262238000000004,0.0852,0.21,122.007,259.606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9
52.0,0.562,0.494,12.686262238901149,0.0278,0.864,0.0259,0.153,0.383,144.104,215.516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9
31.4,0.163,0.191,6.285865436343549,0.04198,0.937,0.00479204,0.0961,0.0335,105.104,220.63,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
50.4,0.823,0.66,13.04717126130115,0.03998,0.00681,0.0008596,0.17568,0.956,114.489,230.3384,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
38.0,0.65,0.63,14.02926223890115,0.04,0.278,8.55e-5,0.119,0.74,107.69,218.747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
57.0,0.475,0.844,16.36826223890115,0.0622,0.00012,0.111,0.221,0.554,156.136,246.933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
35.0,0.375,0.927,15.43126223890115,0.123,0.000111,8.99e-6,0.193,0.414,183.998,183.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
38.0,0.713,0.146,5.06926738125955,0.04698,0.784,0.304637814,0.212,0.474,89.267,66.49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5
39.8,0.676,0.537,11.922505004804352,0.04723999999999999,0.51,0.010720444,0.0898,0.388,88.001,181.56900000000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
72.0,0.667,0.755,13.57026223890115,0.069,0.0966,6.94e-5,0.0523,0.883,109.535,286.2199998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10
48.6,0.408,0.943,15.941494104221949,0.041260000000000005,0.0058,0.017964262,0.2766,0.16,98.089,206.3386,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8
33.0,0.494,0.958,13.051262238901149,0.0511,0.0361,0.000226,0.387,0.313,145.055,352.943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
32.0,0.425,0.925,14.57026223890115,0.105,2.22e-5,0.0723,0.0973,0.313,118.066,282.978,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
29.0,0.605,0.772,14.13726223890115,0.0262,0.298,1.96e-5,0.131,0.836,129.99,280.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
41.6,0.586,0.795,14.251766943601153,0.04868,0.354,0.030613922,0.187,0.694,94.101,314.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5
31.2,0.939,0.682,13.237017928280348,0.049819999999999996,0.00152,0.1712802,0.0552,0.584,130.022,154.806,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,9
52.0,0.472,0.826,16.87826223890115,0.0594,0.000617,0.000713,0.187,0.132,122.326,385.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
43.2,0.349,0.981,16.49166566543155,0.08176,2.58e-5,0.30032031000000003,0.343,0.207,160.042,202.64000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
58.0,0.645,0.732,15.72726223890115,0.0453,0.00853,2.62e-5,0.198,0.708,95.02,162.97300001999997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Other
15.0,0.522,0.769,14.975262238901148,0.191,0.104,0.000114,0.0643,0.793,189.803,240.30700000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
39.0,0.621,0.962,14.347262238901148,0.0454,0.282,0.126,0.132,0.653,143.99,229.489,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
33.0,0.597,0.617,12.671519914628348,0.08510000000000001,0.463,2.4802e-5,0.66,0.889,97.923,275.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9
27.0,0.688,0.544,9.423262238901149,0.037,0.576,0.000231,0.0894,0.633,135.231,240.693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10
61.0,0.614,0.614,13.31926223890115,0.0314,0.104,3.59e-5,0.104,0.598,146.03,192.67999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Other
52.2,0.613,0.86,14.920633725301157,0.03894,0.0247,0.04400212,0.438,0.638,93.042,177.227,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10
42.2,0.349,0.0929,3.4354443620196307,0.05222,0.944,0.22251604,0.0864,0.293,176.177,237.9550002,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Other
42.2,0.484,0.754,13.869307132222753,0.03778,0.00011,0.06891399200000001,0.123,0.399,124.971,265.467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
49.0,0.359,0.983,17.12626223890115,0.0864,9.09e-5,3.54e-5,0.335,0.486,193.042,239.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
39.4,0.681,0.929,15.753103632682752,0.04954,0.214,0.153990366,0.0375,0.793,109.982,229.933,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9
46.0,0.274,0.915,15.55726223890115,0.167,0.0139,7.37e-5,0.161,0.419,169.161,203.707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
43.6,0.439,0.682,13.237017928280348,0.07372,0.113,0.03943526,0.2105,0.345,142.113,260.373,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9
17.0,0.636,0.616,11.54926223890115,0.0589,0.0521,5.14e-5,0.192,0.48,82.99,207.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
73.0,0.577,0.604,15.11326223890115,0.0495,0.000218,0.000579,0.477,0.637,167.719,263.44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
43.4,0.811,0.46,11.08241375730115,0.056220000000000006,0.0694,0.029473100000000002,0.13,0.4,141.937,216.373,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5
32.6,0.571,0.158,5.408149735793948,0.05166,0.964,0.0962078,0.108,0.308,114.315,184.09399998,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Other
49.0,0.658,0.12,4.297284242101153,0.04718,0.983,0.441412124,0.14028000000000002,0.278,104.208,122.17537032666682,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9
53.0,0.282,0.648,13.21226223890115,0.0291,0.012,0.401,0.216,0.117,91.536,331.427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
45.6,0.516,0.7,13.39258843890115,0.06894,0.0182,0.13132078200000002,0.689,0.343,147.914,203.187,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
27.0,0.631,0.547,12.32826223890115,0.119,0.35,2.7e-5,0.113,0.719,164.988,204.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9
48.0,0.471,0.811,16.86026223890115,0.0389,0.000125,4.08e-5,0.117,0.37,141.967,182.30700000000002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
34.6,0.692,0.102,3.7315266158963496,0.03992,0.818,0.10679452,0.1742,0.475,114.136,84.82606859666681,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
38.0,0.415,0.774,14.052921490366748,0.045899999999999996,0.00403,0.1417844,0.205,0.466,87.415,320.522,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
41.8,0.483,0.603,12.54640376786995,0.06476,0.348,0.04589913999999999,0.0911,0.0907,179.392,173.107,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10
43.8,0.799,0.73,13.654755953701155,0.042,0.29,0.025243599999999998,0.13518,0.898,120.336,229.232,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
34.0,0.315,0.565,12.14926223890115,0.0369,0.65,0.671,0.107,0.0617,99.49,208.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
44.0,0.407,0.967,16.28206482630835,0.10606,0.000316,0.0026704400000000005,0.27652,0.227,180.027,220.17020000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
37.0,0.412,0.51,12.54026223890115,0.0298,0.348,0.57,0.0787,0.23,147.904,281.093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
8.0,0.579,0.304,6.545262238901149,0.0301,0.751,0.0612,0.129,0.479,129.867,260.79299999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Other
68.0,0.553,0.717,14.95926223890115,0.0318,6.48e-5,0.128,0.0385,0.318,127.947,233.267,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9
37.2,0.845,0.681,13.228390994871553,0.07896,0.265,0.014108399999999998,0.0519,0.654,86.001,183.69400000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
13.0,0.293,0.877,16.64426223890115,0.0486,0.0849,0.392,0.0787,0.87,171.47,317.784,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
30.6,0.674,0.335,9.30016305480115,0.0612,0.885,0.14184757399999998,0.101,0.662,168.741,138.19399998,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Other
30.2,0.706,0.679,13.21113913988275,0.033120000000000004,0.543,0.20805343999999998,0.371,0.5,113.038,195.699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
61.2,0.908,0.663,13.07309055535795,0.05868000000000001,0.0163,0.010609800000000003,0.287,0.399,119.983,178.973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
40.8,0.556,0.969,16.31149965361075,0.05072,0.000119,0.000235038,0.378,0.325,103.994,441.035,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8
17.0,0.694,0.907,16.96226223890115,0.0458,0.0765,6.2e-5,0.13,0.573,114.98,290.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5
56.0,0.247,0.913,18.37926223890115,0.0388,0.0418,0.00839,0.257,0.34,91.157,382.267,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
43.0,0.489,0.994,18.58026223890115,0.113,2.05e-5,0.00683,0.333,0.218,90.015,243.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
60.0,0.276,0.449,9.388262238901149,0.0375,0.00782,0.783,0.108,0.278,101.687,230.987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
77.0,0.849,0.48,14.981262238901149,0.226,0.612,0.269,0.295,0.677,142.021,158.463,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
18.0,0.484,0.956,14.42826223890115,0.0357,2.59e-5,0.705,0.257,0.643,145.004,219.541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
40.0,0.59,0.776,15.54426223890115,0.0705,0.00705,1.69e-5,0.414,0.81,159.946,196.61299997999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9
37.0,0.737,0.649,13.10726223890115,0.142,0.816,0.147,0.201,0.579,139.961,282.067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
50.2,0.543,0.606,12.57337305473155,0.10632,0.312,0.021508199999999998,0.374,0.833,86.537,340.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
34.0,0.528,0.563,13.84126223890115,0.041,0.706,0.0155,0.149,0.652,168.403,254.467,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
67.0,0.365,0.466,13.30226223890115,0.0418,0.161,6.68e-6,0.106,0.487,95.163,251.267,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
23.6,0.708,0.186,6.157855628427551,0.0363,0.868,0.272399668,0.0779,0.322,72.541,156.106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
55.0,0.765,0.563,11.051262238901149,0.0397,0.422,0.122,0.142,0.703,93.073,149.423,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
46.0,0.529,0.861,10.23526223890115,0.0784,0.292,0.225,0.314,0.387,96.52,142.507,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6
60.0,0.191,0.948,17.32026223890115,0.217,2.78e-5,0.0864,0.0945,0.215,150.753,175.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
56.0,0.339,0.34,6.439262238901149,0.0385,0.657,0.459,0.375,0.117,142.362,419.133,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10
43.2,0.534,0.979,16.461208823242753,0.10122,0.00292,0.00013804,0.256,0.236,119.993,244.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
39.2,0.416,0.623,12.72461266908595,0.045,0.121,0.00225,0.27,0.194,130.175,311.625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6
53.8,0.49,0.715,13.523044854001151,0.03672,0.386,0.019481991999999997,0.311,0.866,130.726,145.747,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
30.0,0.361,0.954,16.71926223890115,0.0575,2.0e-5,0.223,0.309,0.176,172.944,232.853,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
35.4,0.55,0.765,13.969670070001152,0.056600000000000004,4.76e-6,0.078092458,0.132,0.419,139.46,252.53300000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
39.0,0.57,0.916,13.917262238901149,0.043,0.00439,0.138,0.135,0.359,100.041,183.008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8
46.2,0.375,0.0412,1.6191760295967512,0.058699999999999995,0.995,0.469,0.14326,0.127,100.74,98.60172617666659,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5
20.0,0.45,0.977,16.64426223890115,0.122,4.26e-6,0.532,0.414,0.256,130.009,266.222,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8
31.2,0.533,0.589,12.419243948554753,0.05244,0.0405,0.06713667999999999,0.42699999999999994,0.351,140.049,232.40355155666657,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
39.4,0.695,0.864,14.96502251553475,0.06948000000000001,0.0935,0.24523260000000002,0.222,0.962,129.613,224.707,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2
44.6,0.781,0.594,12.46491742291075,0.04858,0.0136,0.07641732,0.12891999999999998,0.0628,129.895,241.1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
31.0,0.479,0.325,6.80626223890115,0.0333,0.161,0.752,0.104,0.222,132.046,211.216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
48.0,0.551,0.58,12.336236771701149,0.05404,0.493,0.089664904,0.2273,0.473,63.321,259.5334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
30.0,0.621,0.118,6.59426223890115,0.0393,0.993,0.000878,0.12,0.474,93.082,190.041,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
69.0,0.443,0.727,12.865262238901149,0.145,0.263,0.000141,0.169,0.566,160.82,253.333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10
39.6,0.445,0.159,5.43590545277875,0.03598,0.924,0.16281386,0.11838,0.155,68.868,231.7258504433334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Other
54.0,0.546,0.351,12.53726223890115,0.0271,0.701,3.14e-6,0.0997,0.283,105.79,211.867,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
38.2,0.753,0.591,12.43754962002355,0.045,0.0741,1.87e-5,0.108,0.563,101.941,164.53300002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
42.4,0.68,0.826,14.559392470155547,0.08768000000000001,0.0212,0.12225280000000001,0.3374,0.644,118.051,164.9564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
42.0,0.812,0.645,12.917189511601151,0.11402000000000001,0.499,0.09246843800000001,0.16,0.724,139.974,239.65220000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
31.4,0.814,0.569,12.23326461553075,0.045340000000000005,0.554,0.0037658679999999995,0.132,0.514,120.005,250.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
69.0,0.552,0.947,16.14526223890115,0.15,0.000652,0.00025,0.0637,0.465,127.631,282.747,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
12.0,0.916,0.537,11.513262238901149,0.0358,0.241,0.000685,0.0549,0.908,106.951,252.907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
31.8,0.643,0.648,12.943250091905954,0.07522,0.0139,0.098468186,0.162,0.552,139.997,174.921,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9
48.0,0.211,0.109,3.95465512781875,0.035160000000000004,0.882,0.30265138199999997,0.1464,0.144,106.225,88.54327543666679,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Other
45.6,0.659,0.281,8.31110827679155,0.05194000000000001,0.189,0.0034394,0.112,0.518,108.287,201.387,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Other
44.0,0.571,0.767,13.988077673348348,0.03266,0.336,0.0030364,0.0809,0.605,93.421,161.68399979999998,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
47.2,0.761,0.6,12.519340638901149,0.031700000000000006,0.269,0.002112148,0.108,0.557,96.015,199.036,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
47.0,0.475,0.807,16.85726223890115,0.0332,0.0136,6.74e-5,0.109,0.731,145.179,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10
47.4,0.682,0.471,11.212107393399549,0.0678,0.765,0.000297898,0.20171999999999998,0.421,79.907,88.5489950066666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
63.0,0.683,0.486,11.090262238901149,0.11,0.822,0.0227,0.276,0.279,126.985,213.071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
45.0,0.561,0.823,15.96526223890115,0.097,0.0029,0.00017,0.492,0.525,93.504,200.76,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
31.6,0.625,0.778,14.090280103409947,0.06656,0.00921,0.10585608000000002,0.103,0.961,160.039,163.492,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
55.2,0.522,0.531,11.862115005591551,0.043680000000000004,0.093,0.265181944,0.43,0.149,94.225,153.244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
80.0,0.601,0.532,11.69726223890115,0.0286,0.432,6.25e-6,0.0925,0.341,136.571,281.613,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
40.0,0.529,0.0582,2.2421885946496474,0.0617,0.883,0.125,0.116,0.357,93.486,271.89300000000003,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Other
46.6,0.731,0.647,12.934567419332353,0.03876,0.00487,0.053009600000000004,0.34,0.879,108.017,180.707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
48.0,0.293,0.778,14.090280103409947,0.0414,0.0147,0.008038840000000002,0.19216,0.24,147.882,184.6237374666666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
1.0,0.276,0.659,14.17426223890115,0.0352,0.00219,4.4e-5,0.146,0.309,81.611,374.16499997999995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Other
42.0,0.471,0.925,16.18326223890115,0.0598,0.000254,2.65e-5,0.356,0.0768,100.012,303.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
34.0,0.619,0.631,14.798262238901149,0.104,0.131,1.18e-6,0.246,0.772,106.309,175.305,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,9
42.2,0.806,0.197,6.437192006372351,0.03572,0.252,0.103604846,0.1339,0.337,124.005,245.4219633333334,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
38.4,0.607,0.938,15.873373678577956,0.05316,0.00228,0.17248876600000002,0.15762,0.65,110.014,255.0068,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8
40.0,0.83,0.819,16.03626223890115,0.0686,0.00741,5.45e-6,0.134,0.846,113.002,228.11700000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
58.8,0.647,0.512,11.66581320778435,0.07148,0.856,0.13828846,0.134,0.0716,111.957,248.2999998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
50.0,0.306,0.54,13.62026223890115,0.0414,0.625,0.00454,0.152,0.147,75.382,227.707,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
